interaction_id,customer_id,product_id,interaction_type,rating,category,price,date
I000413,C0015,P0177,view,0,Clothing,286.54,2025-01-08
I000414,C0015,P0375,view,0,Toys,364.13,2024-11-17
I000415,C0015,P0342,view,0,Beauty,2020.64,2024-02-17
I000416,C0015,P0391,cart,0,Toys,1357.8,2024-12-14
I000417,C0015,P0024,view,0,Electronics,573.84,2024-09-01
I000418,C0015,P0291,view,0,Beauty,2128.06,2025-01-09
I000419,C0015,P0437,cart,0,Grocery,194.24,2025-06-26
I000420,C0015,P0035,purchase,1,Electronics,1057.6,2025-06-10
I000421,C0015,P0031,view,0,Electronics,1678.36,2025-05-20
I000422,C0015,P0367,view,0,Toys,876.23,2024-05-20
I000423,C0015,P0165,view,0,Clothing,5292.9,2025-02-02
I000424,C0015,P0342,purchase,2,Beauty,2020.64,2024-07-16
I000425,C0015,P0277,cart,0,Sports,202.22,2025-04-13
I000426,C0015,P0452,purchase,5,Grocery,1263.75,2024-05-16
I000427,C0015,P0397,view,0,Toys,291.72,2024-09-14
I000428,C0015,P0428,view,0,Grocery,152.23,2024-10-18
I000429,C0015,P0388,purchase,5,Toys,1107.33,2025-01-08
I000430,C0015,P0070,view,0,Books,1268.52,2024-07-06
I000431,C0015,P0435,view,0,Grocery,1239.86,2024-07-03
I000432,C0015,P0358,view,0,Toys,920.5,2024-11-13
I000433,C0015,P0454,view,0,Grocery,5043.93,2024-08-14
I000434,C0015,P0267,view,0,Sports,1513.8,2024-05-16
I000435,C0015,P0219,cart,0,Home & Kitchen,1181.29,2024-09-09
I000436,C0015,P0438,purchase,1,Grocery,1445.23,2024-10-10
I000437,C0016,P0090,purchase,5,Books,424.82,2023-05-19
I000438,C0016,P0172,cart,0,Clothing,745.68,2024-04-24
I000439,C0016,P0086,view,0,Books,561.24,2023-11-27
I000440,C0016,P0157,purchase,1,Clothing,3635.86,2023-04-18
I000441,C0016,P0060,purchase,3,Books,2249.83,2025-01-30
I000442,C0016,P0067,cart,0,Books,250.68,2024-09-13
I000443,C0016,P0019,purchase,3,Electronics,1200.17,2025-03-21
I000444,C0016,P0110,view,0,Books,351.7,2025-05-09
I000445,C0016,P0156,cart,0,Clothing,257.02,2024-07-21
I000446,C0016,P0213,cart,0,Home & Kitchen,2453.01,2023-07-29
I000447,C0016,P0224,cart,0,Home & Kitchen,696.92,2024-04-08
I000448,C0016,P0442,cart,0,Grocery,3128.43,2024-03-30
I000449,C0016,P0022,view,0,Electronics,3923.15,2023-12-12
I000450,C0016,P0129,cart,0,Clothing,3000.3,2024-07-08
I000451,C0016,P0135,cart,0,Clothing,3011.02,2024-04-19
I000452,C0016,P0221,cart,0,Home & Kitchen,4578.29,2025-04-22
I000453,C0016,P0067,view,0,Books,250.68,2024-10-02
I000454,C0016,P0017,cart,0,Electronics,151.49,2024-08-16
I000455,C0016,P0080,purchase,1,Books,106.61,2024-05-17
I000456,C0016,P0427,cart,0,Grocery,480.26,2024-01-10
I000457,C0016,P0304,view,0,Beauty,323.69,2025-06-09
I000458,C0016,P0103,view,0,Books,1306.19,2022-12-28
I000459,C0016,P0288,view,0,Beauty,285.47,2024-04-02
I000460,C0016,P0008,purchase,2,Electronics,134.0,2023-10-05
I000461,C0016,P0080,cart,0,Books,106.61,2023-06-12
I000462,C0016,P0180,view,0,Home & Kitchen,478.62,2024-12-05
I000463,C0016,P0055,view,0,Electronics,635.9,2023-09-11
I000464,C0016,P0049,view,0,Electronics,3056.02,2023-08-04
I000465,C0016,P0274,purchase,1,Sports,895.14,2024-09-16
I000466,C0016,P0155,view,0,Clothing,2726.0,2024-03-22
I000467,C0016,P0436,purchase,5,Grocery,1823.51,2023-01-01
I000468,C0016,P0033,view,0,Electronics,794.0,2023-08-03
I000469,C0016,P0092,cart,0,Books,7917.35,2023-01-06
I000470,C0016,P0079,purchase,2,Books,112.86,2024-05-18
I000471,C0016,P0291,cart,0,Beauty,2128.06,2025-04-20
I000472,C0016,P0064,view,0,Books,408.65,2024-09-29
I000473,C0016,P0091,purchase,1,Books,1371.96,2023-07-19
I000474,C0016,P0035,view,0,Electronics,1057.6,2024-11-12
I000475,C0016,P0206,view,0,Home & Kitchen,2941.16,2024-05-09
I000476,C0016,P0059,purchase,1,Books,6465.06,2024-11-25
I000477,C0016,P0017,purchase,5,Electronics,151.49,2023-06-06
I000478,C0016,P0114,purchase,4,Books,463.68,2023-06-25
I000479,C0016,P0102,view,0,Books,1890.11,2023-04-09
I000480,C0016,P0044,purchase,5,Electronics,1567.66,2024-02-20
I000481,C0016,P0033,purchase,1,Electronics,794.0,2024-01-03
I000482,C0016,P0302,cart,0,Beauty,485.9,2024-02-09
I000483,C0016,P0017,purchase,4,Electronics,151.49,2024-01-08
I000484,C0016,P0025,cart,0,Electronics,5138.59,2025-02-20
I000485,C0016,P0061,view,0,Books,2536.89,2025-05-11
I000486,C0016,P0341,cart,0,Beauty,2012.81,2025-06-04
I000487,C0016,P0021,view,0,Electronics,4306.64,2024-04-15
I000488,C0016,P0227,purchase,5,Home & Kitchen,1635.13,2024-05-27
I000489,C0016,P0299,purchase,5,Beauty,2008.64,2024-01-09
I000490,C0016,P0098,view,0,Books,4225.94,2023-12-26
I000491,C0016,P0074,purchase,3,Books,3312.72,2023-10-31
I000492,C0016,P0168,cart,0,Clothing,2686.78,2025-03-21
I000493,C0016,P0174,view,0,Clothing,527.97,2025-02-12
I000494,C0016,P0208,view,0,Home & Kitchen,1496.77,2025-03-08
I000495,C0016,P0237,view,0,Sports,585.27,2024-01-10
I000496,C0016,P0067,purchase,5,Books,250.68,2024-01-20
I000497,C0016,P0171,purchase,3,Clothing,4512.25,2024-02-05
I000498,C0016,P0033,cart,0,Electronics,794.0,2024-09-13
I000499,C0016,P0133,view,0,Clothing,1611.17,2025-05-15
I000500,C0016,P0155,purchase,3,Clothing,2726.0,2023-05-09
I000501,C0016,P0040,view,0,Electronics,1341.68,2023-12-11
I000502,C0016,P0019,view,0,Electronics,1200.17,2024-08-03
I000503,C0016,P0048,view,0,Electronics,1663.87,2025-02-25
I000504,C0016,P0110,purchase,5,Books,351.7,2024-07-31
I000505,C0016,P0296,view,0,Beauty,813.21,2023-10-10
I000506,C0016,P0137,view,0,Clothing,3127.35,2024-06-08
I000507,C0016,P0191,view,0,Home & Kitchen,489.87,2024-06-14
I000508,C0016,P0043,view,0,Electronics,612.21,2023-01-11
I000509,C0016,P0026,cart,0,Electronics,326.85,2023-04-05
I000510,C0016,P0059,purchase,1,Books,6465.06,2023-11-22
I000511,C0016,P0080,cart,0,Books,106.61,2025-05-13
I000512,C0016,P0141,purchase,2,Clothing,3635.36,2024-05-24
I000513,C0016,P0292,view,0,Beauty,345.74,2025-05-06
I000514,C0016,P0111,view,0,Books,3052.51,2023-03-16
I000515,C0016,P0134,purchase,1,Clothing,122.13,2024-02-13
I000516,C0016,P0002,purchase,5,Electronics,1468.41,2023-02-19
I000517,C0016,P0009,purchase,1,Electronics,324.35,2023-02-04
I000518,C0016,P0021,purchase,3,Electronics,4306.64,2023-06-18
I000519,C0016,P0173,purchase,5,Clothing,2350.86,2023-12-13
I000520,C0016,P0127,cart,0,Clothing,2226.27,2023-04-15
I000521,C0016,P0048,cart,0,Electronics,1663.87,2024-06-14
I000522,C0016,P0150,view,0,Clothing,1385.77,2023-04-19
I000523,C0016,P0140,purchase,3,Clothing,1574.01,2023-10-28
I000524,C0016,P0022,cart,0,Electronics,3923.15,2024-01-09
I000525,C0016,P0161,purchase,4,Clothing,4482.57,2024-04-10
I000526,C0016,P0201,purchase,5,Home & Kitchen,1361.75,2024-02-10
I000527,C0016,P0072,cart,0,Books,1189.48,2023-05-30
I000528,C0016,P0171,cart,0,Clothing,4512.25,2024-08-11
I000529,C0016,P0049,purchase,4,Electronics,3056.02,2025-05-06
I000530,C0016,P0196,cart,0,Home & Kitchen,2039.41,2023-09-27
I000531,C0016,P0313,purchase,5,Beauty,1196.33,2024-02-22
I000532,C0016,P0116,cart,0,Books,1902.52,2023-12-31
I000533,C0016,P0061,purchase,1,Books,2536.89,2023-03-09
I000534,C0016,P0104,purchase,4,Books,2590.99,2023-01-28
I000535,C0016,P0062,cart,0,Books,1604.76,2024-10-27
I000536,C0016,P0001,cart,0,Electronics,2487.45,2025-06-26
I000537,C0016,P0163,cart,0,Clothing,8355.63,2024-03-24
I000538,C0016,P0011,view,0,Electronics,822.02,2023-10-26
I000539,C0016,P0052,cart,0,Electronics,684.58,2024-06-12
I000540,C0016,P0178,cart,0,Clothing,1813.03,2024-04-30
I000541,C0016,P0166,view,0,Clothing,1543.36,2023-02-23
I000542,C0016,P0018,cart,0,Electronics,400.77,2024-01-28
I000543,C0016,P0165,view,0,Clothing,5292.9,2024-04-17
I000544,C0016,P0326,view,0,Beauty,633.15,2023-11-01
I000545,C0016,P0019,cart,0,Electronics,1200.17,2025-01-11
I000546,C0016,P0109,view,0,Books,1394.12,2023-12-21
I000547,C0016,P0181,purchase,4,Home & Kitchen,5817.31,2025-02-22
I000548,C0016,P0166,purchase,5,Clothing,1543.36,2023-04-06
I000549,C0016,P0056,cart,0,Electronics,564.47,2024-10-26
I000550,C0016,P0040,view,0,Electronics,1341.68,2024-08-30
I000551,C0016,P0210,view,0,Home & Kitchen,132.65,2024-12-19
I000552,C0016,P0344,cart,0,Beauty,443.09,2024-02-28
I000553,C0016,P0202,cart,0,Home & Kitchen,902.75,2024-06-13
I000554,C0016,P0358,purchase,4,Toys,920.5,2024-11-08
I000555,C0016,P0153,cart,0,Clothing,2183.68,2023-04-20
I000556,C0016,P0325,cart,0,Beauty,3054.96,2024-08-18
I000557,C0016,P0171,cart,0,Clothing,4512.25,2025-06-03
I000558,C0016,P0311,cart,0,Beauty,6382.76,2023-12-06
I000559,C0016,P0040,purchase,3,Electronics,1341.68,2023-05-06
I000560,C0016,P0227,purchase,5,Home & Kitchen,1635.13,2024-10-01
I000561,C0016,P0049,purchase,4,Electronics,3056.02,2023-10-08
I000562,C0016,P0007,view,0,Electronics,643.13,2025-04-27
I000563,C0016,P0134,purchase,1,Clothing,122.13,2023-12-31
I000564,C0016,P0081,purchase,5,Books,1864.97,2025-06-17
I000565,C0016,P0011,purchase,5,Electronics,822.02,2024-04-05
I000566,C0016,P0421,purchase,1,Grocery,472.63,2024-04-14
I000567,C0016,P0166,cart,0,Clothing,1543.36,2025-03-25
I000568,C0016,P0306,cart,0,Beauty,260.73,2025-06-09
I000569,C0016,P0454,purchase,1,Grocery,5043.93,2023-04-27
I000570,C0016,P0138,cart,0,Clothing,1794.94,2024-01-20
I000571,C0016,P0453,purchase,4,Grocery,598.74,2024-11-10
I000572,C0016,P0049,cart,0,Electronics,3056.02,2023-12-24
I000573,C0016,P0121,purchase,2,Books,1848.53,2024-08-22
I000574,C0016,P0039,purchase,5,Electronics,436.94,2025-06-10
I000575,C0016,P0034,purchase,4,Electronics,1441.15,2023-05-11
I000576,C0016,P0358,purchase,4,Toys,920.5,2023-03-07
I000577,C0016,P0266,view,0,Sports,1161.73,2023-10-22
I000578,C0016,P0009,view,0,Electronics,324.35,2024-06-07
I000579,C0016,P0188,view,0,Home & Kitchen,4604.99,2024-09-22
I000580,C0016,P0096,purchase,5,Books,646.27,2023-12-29
I000581,C0016,P0133,view,0,Clothing,1611.17,2023-07-06
I000582,C0016,P0163,cart,0,Clothing,8355.63,2025-03-22
I000583,C0016,P0139,cart,0,Clothing,1018.43,2023-06-30
I000584,C0016,P0298,cart,0,Beauty,1098.34,2024-04-27
I000585,C0016,P0080,view,0,Books,106.61,2025-05-03
I000586,C0016,P0091,purchase,1,Books,1371.96,2023-10-13
I000587,C0016,P0256,view,0,Sports,781.04,2024-05-15
I000588,C0016,P0148,view,0,Clothing,910.79,2023-01-04
I000589,C0016,P0179,purchase,5,Home & Kitchen,1073.31,2023-10-07
I000590,C0016,P0257,purchase,5,Sports,236.99,2025-04-17
I000591,C0016,P0218,purchase,3,Home & Kitchen,961.98,2025-04-07
I000592,C0016,P0267,purchase,1,Sports,1513.8,2025-03-16
I000593,C0016,P0317,cart,0,Beauty,3884.89,2025-04-17
I000594,C0016,P0079,cart,0,Books,112.86,2024-09-11
I000595,C0016,P0167,view,0,Clothing,931.93,2023-06-16
I000596,C0016,P0104,view,0,Books,2590.99,2023-09-11
I000597,C0016,P0304,purchase,5,Beauty,323.69,2023-10-27
I000598,C0016,P0338,purchase,4,Beauty,493.14,2023-01-18
I000599,C0016,P0284,cart,0,Sports,3547.9,2024-07-23
I000600,C0016,P0345,view,0,Beauty,118.63,2024-06-20
I000601,C0016,P0215,purchase,5,Home & Kitchen,1628.82,2023-04-02
I000602,C0016,P0075,purchase,4,Books,743.35,2024-11-14
I000603,C0016,P0225,purchase,2,Home & Kitchen,725.83,2023-08-25
I000604,C0016,P0336,purchase,5,Beauty,5888.96,2023-03-19
I000605,C0016,P0292,purchase,1,Beauty,345.74,2023-07-25
I000606,C0016,P0343,view,0,Beauty,5030.11,2024-10-23
I000607,C0016,P0070,view,0,Books,1268.52,2024-05-17
I000608,C0016,P0363,view,0,Toys,268.05,2024-05-17
I000609,C0016,P0190,cart,0,Home & Kitchen,411.61,2024-11-06
I000610,C0016,P0106,purchase,2,Books,2500.42,2024-06-28
I000611,C0016,P0070,view,0,Books,1268.52,2024-12-23
I000612,C0016,P0010,purchase,5,Electronics,496.46,2025-02-05
I000613,C0016,P0214,purchase,4,Home & Kitchen,142.81,2023-12-05
I000614,C0016,P0005,cart,0,Electronics,186.1,2023-05-10
I000615,C0016,P0028,cart,0,Electronics,431.31,2023-07-05
I000616,C0016,P0315,view,0,Beauty,2534.71,2024-06-26
I000617,C0016,P0393,view,0,Toys,3972.37,2024-10-27
I000618,C0016,P0423,purchase,4,Grocery,5314.63,2024-07-13
I000619,C0016,P0241,purchase,1,Sports,2163.34,2024-08-28
I000620,C0016,P0236,cart,0,Sports,355.14,2024-08-20
I000621,C0016,P0092,view,0,Books,7917.35,2024-09-28
I000622,C0016,P0318,view,0,Beauty,1082.31,2023-09-30
I000623,C0016,P0345,cart,0,Beauty,118.63,2025-01-12
I000624,C0016,P0363,view,0,Toys,268.05,2023-02-02
I000625,C0016,P0038,view,0,Electronics,935.72,2025-03-16
I000626,C0016,P0219,cart,0,Home & Kitchen,1181.29,2024-09-28
I000627,C0016,P0152,purchase,2,Clothing,1336.85,2024-03-20
I000628,C0017,P0036,cart,0,Electronics,2244.59,2024-07-26
I000629,C0017,P0053,purchase,4,Electronics,776.96,2024-03-23
I000630,C0017,P0117,purchase,4,Books,5684.34,2023-05-26
I000631,C0017,P0004,cart,0,Electronics,1477.62,2023-09-18
I000632,C0017,P0409,cart,0,Grocery,1207.85,2025-03-21
I000633,C0017,P0194,purchase,5,Home & Kitchen,1830.49,2025-04-22
I000634,C0017,P0202,purchase,3,Home & Kitchen,902.75,2024-12-14
I000635,C0017,P0041,purchase,3,Electronics,529.11,2025-02-01
I000636,C0017,P0305,cart,0,Beauty,126.41,2024-11-25
I000637,C0017,P0250,purchase,3,Sports,1415.32,2024-11-05
I000638,C0017,P0103,cart,0,Books,1306.19,2025-03-17
I000639,C0017,P0436,purchase,5,Grocery,1823.51,2023-05-16
I000640,C0017,P0381,purchase,5,Toys,1878.67,2023-10-31
I000641,C0017,P0447,purchase,5,Grocery,711.22,2023-12-19
I000642,C0017,P0007,purchase,4,Electronics,643.13,2024-03-06
I000643,C0018,P0183,view,0,Home & Kitchen,3871.1,2023-09-28
I000644,C0018,P0127,cart,0,Clothing,2226.27,2024-11-12
I000645,C0018,P0126,cart,0,Clothing,172.34,2024-08-13
I000646,C0018,P0305,purchase,1,Beauty,126.41,2024-10-01
I000647,C0018,P0329,purchase,1,Beauty,810.56,2024-08-03
I000648,C0018,P0138,purchase,5,Clothing,1794.94,2024-01-24
I000649,C0018,P0058,view,0,Electronics,1608.12,2025-02-20
I000650,C0018,P0214,purchase,5,Home & Kitchen,142.81,2024-10-23
I000651,C0018,P0334,purchase,2,Beauty,2198.05,2022-09-18
I000652,C0018,P0301,purchase,4,Beauty,2728.95,2023-12-22
I000653,C0018,P0009,cart,0,Electronics,324.35,2022-10-04
I000654,C0018,P0208,purchase,1,Home & Kitchen,1496.77,2024-05-12
I000655,C0018,P0398,purchase,5,Toys,1232.38,2025-02-19
I000656,C0018,P0136,cart,0,Clothing,208.77,2024-09-10
I000657,C0018,P0190,view,0,Home & Kitchen,411.61,2024-09-12
I000658,C0018,P0079,purchase,1,Books,112.86,2022-11-05
I000659,C0018,P0216,purchase,2,Home & Kitchen,318.92,2023-11-04
I000660,C0018,P0036,purchase,5,Electronics,2244.59,2023-09-08
I000661,C0018,P0055,cart,0,Electronics,635.9,2023-10-19
I000662,C0018,P0316,cart,0,Beauty,281.01,2023-01-27
I000663,C0018,P0031,purchase,1,Electronics,1678.36,2024-12-07
I000664,C0018,P0375,purchase,3,Toys,364.13,2022-07-03
I000665,C0018,P0099,view,0,Books,208.53,2024-01-19
I000666,C0018,P0284,cart,0,Sports,3547.9,2024-11-10
I000667,C0018,P0112,view,0,Books,2693.03,2025-03-07
I000668,C0018,P0207,purchase,4,Home & Kitchen,443.21,2022-08-04
I000669,C0018,P0367,cart,0,Toys,876.23,2024-09-14
I000670,C0018,P0016,view,0,Electronics,1823.53,2022-09-12
I000671,C0018,P0350,view,0,Toys,567.09,2024-10-27
I000672,C0018,P0262,cart,0,Sports,380.1,2024-08-12
I000673,C0018,P0306,purchase,1,Beauty,260.73,2024-07-07
I000674,C0018,P0013,view,0,Electronics,997.12,2024-07-24
I000675,C0018,P0328,cart,0,Beauty,443.38,2023-07-17
I000676,C0018,P0028,view,0,Electronics,431.31,2022-06-13
I000677,C0018,P0389,purchase,1,Toys,178.46,2022-07-14
I000678,C0018,P0336,purchase,1,Beauty,5888.96,2025-02-10
I000679,C0018,P0214,view,0,Home & Kitchen,142.81,2022-12-21
I000680,C0018,P0374,purchase,1,Toys,461.99,2025-06-22
I000681,C0018,P0037,view,0,Electronics,542.71,2025-05-20
I000682,C0018,P0399,cart,0,Toys,200.38,2025-04-19
I000683,C0018,P0317,view,0,Beauty,3884.89,2022-10-12
I000684,C0018,P0022,purchase,1,Electronics,3923.15,2022-09-25
I000685,C0018,P0236,cart,0,Sports,355.14,2023-05-23
I000686,C0018,P0316,view,0,Beauty,281.01,2025-04-26
I000687,C0018,P0294,purchase,5,Beauty,1976.98,2024-06-11
I000688,C0018,P0182,view,0,Home & Kitchen,3425.58,2023-03-10
I000689,C0018,P0055,purchase,5,Electronics,635.9,2023-11-02
I000690,C0018,P0053,purchase,1,Electronics,776.96,2025-02-19
I000691,C0018,P0375,cart,0,Toys,364.13,2023-07-27
I000692,C0018,P0052,cart,0,Electronics,684.58,2024-02-27
I000693,C0018,P0388,purchase,5,Toys,1107.33,2022-07-24
I000694,C0018,P0047,view,0,Electronics,759.78,2022-08-09
I000695,C0018,P0157,cart,0,Clothing,3635.86,2024-11-24
I000696,C0018,P0003,view,0,Electronics,257.0,2023-05-10
I000697,C0018,P0367,purchase,3,Toys,876.23,2023-12-26
I000698,C0018,P0023,cart,0,Electronics,1202.56,2023-11-27
I000699,C0018,P0051,purchase,5,Electronics,569.86,2023-01-29
I000700,C0018,P0190,purchase,1,Home & Kitchen,411.61,2024-01-05
I000701,C0018,P0005,view,0,Electronics,186.1,2024-05-05
I000702,C0018,P0211,purchase,1,Home & Kitchen,2769.09,2024-02-01
I000703,C0018,P0195,cart,0,Home & Kitchen,217.89,2022-08-13
I000704,C0018,P0001,purchase,5,Electronics,2487.45,2023-06-06
I000705,C0018,P0104,purchase,5,Books,2590.99,2023-10-24
I000706,C0018,P0361,view,0,Toys,1133.0,2023-10-19
I000707,C0018,P0101,view,0,Books,623.95,2023-09-01
I000708,C0018,P0128,purchase,5,Clothing,243.43,2022-08-16
I000709,C0018,P0353,view,0,Toys,2368.55,2022-10-04
I000710,C0018,P0305,cart,0,Beauty,126.41,2023-04-05
I000711,C0018,P0249,purchase,5,Sports,2434.06,2023-02-17
I000712,C0018,P0401,view,0,Grocery,1200.48,2025-06-29
I000713,C0018,P0351,cart,0,Toys,2328.73,2024-08-08
I000714,C0018,P0291,view,0,Beauty,2128.06,2023-05-24
I000715,C0018,P0451,cart,0,Grocery,283.68,2024-02-07
I000716,C0018,P0269,purchase,4,Sports,1450.67,2025-05-19
I000717,C0018,P0372,view,0,Toys,1352.47,2023-12-12
I000718,C0018,P0421,cart,0,Grocery,472.63,2023-11-20
I000719,C0018,P0038,view,0,Electronics,935.72,2022-05-14
I000720,C0018,P0334,cart,0,Beauty,2198.05,2024-02-26
I000721,C0018,P0390,view,0,Toys,1933.1,2024-01-10
I000722,C0018,P0250,cart,0,Sports,1415.32,2023-07-01
I000723,C0019,P0153,purchase,4,Clothing,2183.68,2025-01-07
I000724,C0019,P0237,cart,0,Sports,585.27,2024-11-18
I000725,C0019,P0191,purchase,1,Home & Kitchen,489.87,2024-09-09
I000726,C0019,P0047,cart,0,Electronics,759.78,2024-06-09
I000727,C0019,P0166,cart,0,Clothing,1543.36,2024-05-25
I000728,C0019,P0448,purchase,5,Grocery,2654.35,2024-08-22
I000729,C0019,P0277,view,0,Sports,202.22,2024-07-26
I000730,C0019,P0451,purchase,2,Grocery,283.68,2024-08-03
I000731,C0019,P0352,view,0,Toys,622.2,2025-02-03
I000732,C0020,P0041,cart,0,Electronics,529.11,2025-04-21
I000733,C0020,P0075,view,0,Books,743.35,2025-01-08
I000734,C0020,P0409,purchase,4,Grocery,1207.85,2024-04-20
I000735,C0020,P0079,view,0,Books,112.86,2025-02-17
I000736,C0020,P0184,view,0,Home & Kitchen,5324.36,2025-03-07
I000737,C0020,P0008,view,0,Electronics,134.0,2024-01-11
I000738,C0020,P0449,purchase,5,Grocery,548.0,2023-09-21
I000739,C0020,P0373,cart,0,Toys,4720.51,2024-07-15
I000740,C0020,P0211,cart,0,Home & Kitchen,2769.09,2024-06-15
I000741,C0020,P0014,view,0,Electronics,5154.95,2024-06-22
I000742,C0020,P0017,view,0,Electronics,151.49,2024-09-22
I000743,C0020,P0187,cart,0,Home & Kitchen,2102.98,2023-09-29
I000744,C0020,P0064,purchase,1,Books,408.65,2023-06-12
I000745,C0020,P0208,purchase,5,Home & Kitchen,1496.77,2023-06-13
I000746,C0020,P0201,view,0,Home & Kitchen,1361.75,2024-02-05
I000747,C0020,P0380,cart,0,Toys,217.46,2025-04-07
I000748,C0020,P0063,view,0,Books,2500.8,2023-12-11
I000749,C0020,P0196,purchase,1,Home & Kitchen,2039.41,2023-10-17
I000750,C0020,P0348,purchase,5,Toys,2650.04,2025-04-19
I000751,C0020,P0150,view,0,Clothing,1385.77,2024-07-18
I000752,C0020,P0052,cart,0,Electronics,684.58,2024-05-31
I000753,C0020,P0199,purchase,1,Home & Kitchen,2594.47,2023-11-06
I000754,C0020,P0294,purchase,1,Beauty,1976.98,2024-04-26
I000755,C0020,P0300,purchase,3,Beauty,1272.7,2025-02-25
I000756,C0020,P0345,purchase,5,Beauty,118.63,2024-03-06
I000757,C0020,P0382,view,0,Toys,770.71,2023-05-22
I000758,C0020,P0056,purchase,5,Electronics,564.47,2025-03-02
I000759,C0020,P0194,purchase,1,Home & Kitchen,1830.49,2023-05-07
I000760,C0020,P0045,purchase,5,Electronics,1013.68,2023-06-18
I000761,C0021,P0338,view,0,Beauty,493.14,2024-06-14
I000762,C0021,P0252,purchase,3,Sports,813.09,2023-09-11
I000763,C0021,P0210,purchase,3,Home & Kitchen,132.65,2022-03-24
I000764,C0021,P0198,purchase,1,Home & Kitchen,369.19,2024-07-23
I000765,C0021,P0089,cart,0,Books,1652.89,2021-12-23
I000766,C0021,P0289,view,0,Beauty,2066.05,2023-12-08
I000767,C0021,P0240,view,0,Sports,2239.4,2023-04-26
I000768,C0021,P0386,cart,0,Toys,2563.19,2022-07-17
I000769,C0021,P0333,purchase,5,Beauty,262.02,2023-02-04
I000770,C0021,P0342,purchase,3,Beauty,2020.64,2024-07-12
I000771,C0021,P0285,view,0,Sports,2164.17,2024-11-29
I000772,C0021,P0318,view,0,Beauty,1082.31,2022-10-22
I000773,C0021,P0301,cart,0,Beauty,2728.95,2022-10-14
I000774,C0021,P0103,cart,0,Books,1306.19,2022-02-22
I000775,C0021,P0026,cart,0,Electronics,326.85,2022-09-02
I000776,C0021,P0332,purchase,4,Beauty,867.15,2023-03-05
I000777,C0021,P0069,cart,0,Books,724.7,2025-05-07
I000778,C0021,P0032,cart,0,Electronics,1563.45,2025-01-07
I000779,C0021,P0292,purchase,5,Beauty,345.74,2025-06-16
I000780,C0021,P0341,purchase,1,Beauty,2012.81,2024-10-31
I000781,C0021,P0346,cart,0,Beauty,2926.08,2022-06-03
I000782,C0021,P0379,view,0,Toys,1848.06,2022-07-03
I000783,C0021,P0155,view,0,Clothing,2726.0,2023-11-21
I000784,C0021,P0443,view,0,Grocery,508.07,2021-08-26
I000785,C0021,P0345,purchase,5,Beauty,118.63,2022-07-18
I000786,C0021,P0096,cart,0,Books,646.27,2022-09-21
I000787,C0021,P0368,view,0,Toys,754.14,2024-03-16
I000788,C0021,P0301,purchase,5,Beauty,2728.95,2023-02-22
I000789,C0021,P0037,purchase,4,Electronics,542.71,2021-10-23
I000790,C0021,P0077,view,0,Books,1639.97,2021-02-26
I000791,C0021,P0290,view,0,Beauty,2469.0,2025-02-03
I000792,C0021,P0306,view,0,Beauty,260.73,2023-07-11
I000793,C0021,P0411,cart,0,Grocery,626.12,2024-07-31
I000794,C0021,P0200,purchase,2,Home & Kitchen,1451.59,2021-08-16
I000795,C0021,P0297,purchase,3,Beauty,858.47,2023-03-09
I000796,C0021,P0216,purchase,1,Home & Kitchen,318.92,2025-01-21
I000797,C0021,P0311,cart,0,Beauty,6382.76,2024-04-15
I000798,C0021,P0391,view,0,Toys,1357.8,2025-06-01
I000799,C0021,P0313,purchase,1,Beauty,1196.33,2022-11-09
I000800,C0021,P0303,cart,0,Beauty,4513.24,2021-07-10
I000801,C0021,P0343,purchase,2,Beauty,5030.11,2024-12-21
